transacao_id,cliente_id,valor,data,produto
6395,634,1143.95,2026-05-14,Cartão
6396,619,327.73,2025-03-01,Cartão
6397,189,3549.49,2025-12-16,Investimento
6398,102,1896.38,2025-07-08,Seguro
6399,386,3583.4,2025-10-15,Investimento
6400,66,2580.33,2026-01-13,Seguro
6401,994,3006.52,2025-01-03,Investimento
6402,594,4987.55,2025-05-27,Empréstimo
6403,1,1442.56,2025-12-19,Empréstimo
6404,140,3719.64,2025-03-26,Investimento
6405,667,3145.07,2026-04-22,Conta Digital
6406,787,395.83,2025-12-06,Investimento
6407,297,2216.64,2025-10-22,Empréstimo
6408,455,83.99,2025-05-02,Conta Digital
6409,303,4726.0,2025-12-28,Empréstimo
6410,694,3079.11,2025-04-17,Cartão
6411,687,2267.77,2026-05-26,Investimento
6412,993,2115.19,2026-03-15,Seguro
6413,60,1736.11,2026-04-28,Investimento
6414,69,642.61,2025-06-13,Conta Digital
6415,89,4110.41,2025-11-25,Investimento
6416,561,293.62,2025-03-17,Conta Digital
6417,62,796.28,2025-09-09,Cartão
6418,692,587.11,2026-05-05,Conta Digital
6419,697,4638.26,2025-01-25,Investimento
6420,645,4133.01,2026-03-14,Empréstimo
6421,344,1245.45,2025-06-04,Empréstimo
6422,701,2441.75,2025-12-31,Conta Digital
6423,160,376.63,2025-05-22,Investimento
6424,839,3186.08,2025-10-19,Conta Digital
6425,377,2082.14,2026-05-25,Cartão
6426,86,1444.61,2025-06-05,Conta Digital
6427,320,978.97,2025-02-11,Cartão
6428,962,3737.36,2026-04-10,Seguro
6429,792,4543.49,2025-06-02,Empréstimo
6430,720,3492.51,2025-08-01,Empréstimo
6431,266,2198.02,2026-05-30,Investimento
6432,390,3070.78,2025-05-10,Investimento
6433,774,4822.92,2025-09-22,Cartão
6434,503,3302.37,2025-07-26,Investimento
6435,423,1725.64,2025-03-15,Seguro
6436,918,1067.34,2026-06-21,Empréstimo
6437,43,489.35,2025-10-09,Cartão
6438,835,1951.42,2025-12-28,Empréstimo
6439,718,2151.29,2025-10-27,Empréstimo
6440,442,2236.68,2025-08-14,Seguro
6441,66,4031.3,2026-05-15,Empréstimo
6442,287,1593.29,2025-12-20,Empréstimo
6443,986,4042.84,2025-09-12,Investimento
6444,973,4175.43,2026-02-06,Seguro
6445,953,3761.83,2026-04-26,Investimento
6446,267,2654.1,2026-06-08,Seguro
6447,603,2140.79,2025-06-18,Seguro
6448,834,4014.8,2025-10-22,Seguro
6449,851,619.16,2025-11-11,Investimento
6450,641,707.69,2025-01-06,Investimento
6451,593,665.48,2026-03-05,Seguro
6452,393,2678.48,2025-12-08,Cartão
6453,147,4095.75,2025-02-25,Investimento
6454,785,649.34,2026-04-04,Investimento
6455,729,2471.11,2025-08-25,Seguro
6456,720,128.49,2026-03-28,Conta Digital
6457,797,1093.24,2025-10-03,Empréstimo
6458,75,672.33,2025-04-23,Seguro
6459,448,4346.01,2026-01-16,Cartão
6460,191,753.77,2025-07-20,Seguro
6461,915,2477.27,2025-01-07,Seguro
6462,933,1737.55,2026-05-20,Conta Digital
6463,475,4292.69,2025-05-21,Seguro
6464,120,4322.81,2025-10-26,Cartão
6465,470,140.65,2025-08-24,Conta Digital
6466,543,687.09,2025-10-27,Investimento
6467,569,3409.56,2025-05-28,Empréstimo
6468,198,2234.64,2025-06-09,Cartão
6469,949,2845.58,2025-10-04,Seguro
6470,66,3594.48,2026-02-09,Investimento
6471,410,3834.37,2026-04-01,Cartão
6472,405,1001.71,2025-08-13,Empréstimo
6473,870,4317.2,2026-06-17,Investimento
6474,206,41.63,2025-03-10,Empréstimo
6475,905,3973.0,2025-06-05,Cartão
6476,842,4746.76,2025-02-20,Conta Digital
6477,300,2526.83,2025-10-02,Empréstimo
6478,398,4089.19,2025-07-28,Empréstimo
6479,771,1078.33,2026-04-08,Conta Digital
6480,391,134.25,2026-06-06,Empréstimo
6481,962,4887.02,2026-02-20,Investimento
6482,742,3705.53,2025-03-29,Empréstimo
6483,391,63.46,2025-12-10,Seguro
6484,622,4588.43,2026-03-22,Conta Digital
6485,137,139.65,2026-01-15,Investimento
6486,287,2849.93,2025-02-23,Cartão
6487,888,955.23,2025-09-25,Conta Digital
6488,379,3822.72,2025-04-06,Conta Digital
6489,953,1091.44,2025-02-21,Cartão
6490,80,559.24,2025-12-06,Seguro
6491,401,566.43,2025-12-20,Conta Digital
6492,733,3460.8,2025-03-03,Conta Digital
6493,899,262.96,2026-06-21,Conta Digital
6494,591,3201.83,2025-02-06,Seguro
6495,262,3197.53,2025-03-04,Seguro
6496,63,1374.26,2025-03-07,Seguro
6497,416,1937.11,2026-06-06,Seguro
6498,78,3441.78,2025-12-05,Empréstimo
6499,535,3178.84,2025-04-16,Seguro
6500,528,3235.72,2026-05-04,Seguro
6501,470,1612.2,2026-06-02,Cartão
6502,202,229.47,2025-01-13,Cartão
6503,945,2028.51,2025-11-22,Investimento
6504,289,2247.95,2026-05-14,Investimento
6505,563,1326.07,2025-04-04,Conta Digital
6506,39,790.74,2026-04-19,Cartão
6507,415,4489.34,2026-06-24,Conta Digital
6508,662,3522.36,2026-05-11,Cartão
6509,447,485.18,2026-01-10,Conta Digital
6510,951,1958.53,2026-06-14,Investimento
6511,116,444.23,2026-04-27,Investimento
6512,450,1794.11,2026-06-18,Empréstimo
6513,680,1012.05,2026-02-28,Cartão
6514,488,4351.53,2025-11-25,Cartão
6515,341,4848.84,2025-08-01,Seguro
6516,195,1292.81,2025-03-10,Conta Digital
6517,357,2121.47,2026-03-27,Empréstimo
6518,559,1860.7,2026-01-09,Empréstimo
6519,254,2900.94,2026-06-06,Empréstimo
6520,290,812.93,2026-02-14,Empréstimo
6521,97,2351.26,2026-05-09,Seguro
6522,573,235.71,2025-12-05,Conta Digital
6523,834,1353.07,2026-03-12,Investimento
6524,562,2434.69,2025-08-02,Cartão
6525,835,4377.36,2025-07-27,Cartão
6526,156,3947.69,2025-12-16,Empréstimo
6527,162,4506.73,2026-04-19,Empréstimo
6528,491,3774.67,2026-03-17,Conta Digital
6529,574,4059.37,2025-08-16,Seguro
6530,325,366.77,2026-01-15,Cartão
6531,169,1613.28,2026-06-15,Seguro
6532,967,1513.12,2025-04-20,Empréstimo
6533,5,4022.88,2026-04-24,Empréstimo
6534,964,4578.03,2026-04-29,Empréstimo
6535,908,3615.86,2025-01-09,Investimento
6536,784,4146.68,2025-06-20,Investimento
6537,813,2386.08,2026-04-12,Cartão
6538,124,4396.52,2026-05-29,Seguro
6539,144,1608.82,2026-05-08,Conta Digital
6540,944,1961.88,2025-01-02,Conta Digital
6541,63,62.93,2025-03-26,Empréstimo
6542,75,259.29,2025-05-25,Seguro
6543,145,983.44,2025-10-25,Investimento
6544,222,4444.47,2025-02-23,Seguro
6545,757,3300.06,2026-04-03,Investimento
6546,97,3791.81,2026-03-14,Cartão
6547,695,2906.53,2026-05-02,Cartão
6548,386,1836.53,2026-03-21,Seguro
6549,791,2005.83,2026-04-12,Investimento
6550,304,222.65,2026-01-22,Conta Digital
6551,876,1187.95,2025-10-22,Seguro
6552,17,106.98,2026-01-11,Empréstimo
6553,166,4682.12,2025-10-16,Empréstimo
6554,691,1911.71,2026-01-09,Empréstimo
6555,800,2305.29,2025-07-25,Empréstimo
6556,131,4192.19,2025-03-19,Seguro
6557,250,4920.69,2025-01-14,Investimento
6558,22,1821.99,2025-10-19,Investimento
6559,688,1231.37,2025-02-21,Cartão
6560,343,2474.35,2025-04-28,Cartão
6561,930,4724.53,2025-02-08,Cartão
6562,45,364.83,2025-06-05,Investimento
6563,10,173.04,2025-02-03,Empréstimo
6564,411,1756.27,2025-08-02,Seguro
6565,865,2354.26,2025-12-11,Conta Digital
6566,467,4320.31,2025-07-28,Empréstimo
6567,327,1459.33,2026-05-28,Empréstimo
6568,367,2470.14,2025-04-02,Conta Digital
6569,192,556.83,2026-02-17,Investimento
6570,584,474.62,2025-09-16,Investimento
6571,249,4852.09,2026-06-02,Investimento
6572,649,1948.95,2025-10-18,Empréstimo
6573,832,795.72,2025-08-01,Cartão
6574,966,4974.67,2026-05-22,Empréstimo
6575,837,3293.85,2026-03-10,Seguro
6576,150,3897.83,2025-05-26,Seguro
6577,403,2702.86,2025-09-28,Conta Digital
6578,924,848.9,2026-05-26,Empréstimo
6579,298,33.02,2025-02-05,Empréstimo
6580,22,2739.6,2025-02-20,Cartão
6581,312,3339.37,2026-01-22,Cartão
6582,328,448.36,2025-01-25,Conta Digital
6583,785,1702.84,2025-08-02,Empréstimo
6584,508,4389.51,2026-02-15,Empréstimo
6585,748,303.96,2025-07-22,Empréstimo
6586,328,4495.03,2025-08-11,Investimento
6587,613,3569.59,2025-07-25,Cartão
6588,92,4537.23,2025-02-28,Cartão
6589,604,281.03,2025-08-29,Cartão
6590,567,2227.97,2025-04-27,Cartão
6591,829,4703.75,2025-02-15,Empréstimo
6592,540,3225.61,2025-08-25,Seguro
6593,716,4760.16,2025-03-08,Seguro
6594,557,4406.29,2025-07-04,Conta Digital
6595,700,271.85,2025-08-24,Cartão
6596,946,1327.31,2025-08-14,Investimento
6597,428,2134.99,2025-09-06,Investimento
6598,404,868.56,2025-01-26,Conta Digital
6599,808,4057.66,2025-05-24,Empréstimo
6600,691,3183.24,2026-06-17,Cartão
6601,358,4268.19,2025-11-07,Investimento
6602,916,3493.09,2025-09-20,Investimento
6603,868,38.65,2025-12-22,Empréstimo
6604,76,4967.67,2025-04-01,Cartão
6605,358,3410.79,2025-08-06,Empréstimo
6606,9,4312.85,2026-03-20,Investimento
6607,953,1029.96,2026-04-04,Conta Digital
6608,516,1465.28,2025-05-23,Cartão
6609,572,2930.96,2025-05-08,Seguro
6610,144,3342.98,2025-08-27,Investimento
6611,418,3672.56,2025-12-31,Cartão
6612,776,3647.8,2026-02-20,Investimento
6613,438,2405.1,2025-04-11,Conta Digital
6614,508,2404.01,2025-05-09,Conta Digital
6615,556,4056.25,2025-08-10,Investimento
6616,950,1196.21,2026-06-23,Seguro
6617,26,457.15,2026-02-11,Empréstimo
6618,471,4623.11,2025-06-26,Conta Digital
6619,163,936.7,2026-03-19,Investimento
6620,455,2583.32,2026-06-12,Cartão
6621,584,3502.2,2025-07-19,Investimento
6622,660,1997.47,2026-02-09,Seguro
6623,174,952.56,2025-01-01,Investimento
6624,299,2912.29,2025-09-05,Seguro
6625,580,2686.59,2025-05-19,Seguro
6626,350,3119.98,2026-05-07,Investimento
6627,156,2180.49,2026-05-23,Investimento
6628,304,144.19,2025-07-12,Conta Digital
6629,379,4798.77,2025-01-26,Seguro
6630,31,4622.9,2025-10-25,Cartão
6631,792,2215.27,2026-02-01,Seguro
6632,495,2766.15,2025-07-12,Conta Digital
6633,72,4767.92,2025-05-23,Conta Digital
6634,981,4746.05,2025-12-27,Investimento
6635,360,4011.13,2026-03-28,Cartão
6636,664,588.47,2025-11-12,Conta Digital
6637,439,216.1,2026-01-05,Cartão
6638,5,3597.63,2025-07-08,Seguro
6639,277,2979.94,2025-07-05,Conta Digital
6640,971,2247.08,2026-05-19,Seguro
6641,655,2326.02,2025-02-20,Empréstimo
6642,658,102.97,2025-05-25,Conta Digital
6643,201,109.73,2025-04-15,Empréstimo
6644,349,3175.43,2025-03-07,Conta Digital
6645,401,4181.35,2025-02-06,Investimento
6646,282,871.16,2025-01-24,Investimento
6647,678,3222.78,2025-12-19,Empréstimo
6648,186,827.01,2025-07-13,Investimento
6649,620,1069.89,2025-05-02,Conta Digital
6650,17,1934.52,2025-02-12,Cartão
6651,802,4762.08,2025-07-20,Cartão
6652,963,697.79,2025-09-25,Empréstimo
6653,927,1936.78,2026-03-10,Empréstimo
6654,266,3514.71,2026-04-08,Seguro
6655,245,2358.48,2025-10-23,Cartão
6656,715,4048.68,2026-05-22,Cartão
6657,827,3217.16,2025-10-11,Seguro
6658,401,4731.26,2026-01-12,Investimento
6659,695,3889.32,2026-05-23,Seguro
6660,51,3607.4,2026-05-20,Empréstimo
6661,371,3236.79,2025-09-17,Seguro
6662,225,1286.84,2025-03-09,Seguro
6663,390,3283.48,2026-03-05,Seguro
6664,950,4372.51,2025-07-23,Seguro
6665,519,1007.53,2025-10-31,Conta Digital
6666,760,4283.63,2025-12-28,Conta Digital
6667,968,2156.22,2025-06-13,Investimento
6668,853,2482.73,2026-03-21,Investimento
6669,850,1512.57,2025-11-17,Empréstimo
6670,158,165.91,2026-04-17,Investimento
6671,374,2632.13,2025-01-05,Conta Digital
6672,923,3052.56,2025-09-07,Empréstimo
6673,792,4421.43,2026-02-23,Conta Digital
6674,575,1107.85,2025-09-15,Seguro
6675,250,4358.91,2026-03-17,Conta Digital
6676,708,1699.34,2025-02-02,Seguro
6677,25,3820.53,2025-11-09,Seguro
6678,819,316.68,2025-02-02,Conta Digital
6679,180,2669.42,2026-02-15,Investimento
6680,170,3669.43,2025-01-09,Cartão
6681,469,1001.43,2025-06-26,Conta Digital
6682,777,996.83,2025-02-16,Investimento
6683,458,1151.84,2026-05-17,Empréstimo
6684,865,4861.11,2025-11-19,Seguro
6685,651,3946.58,2025-12-20,Cartão
6686,248,2819.9,2025-01-30,Cartão
6687,432,705.78,2025-12-26,Cartão
6688,363,211.49,2025-05-16,Cartão
6689,308,4962.44,2025-01-24,Empréstimo
6690,983,2820.39,2025-11-16,Empréstimo
6691,352,1150.34,2025-03-08,Empréstimo
6692,931,2330.7,2025-09-29,Empréstimo
6693,845,1134.51,2026-05-19,Conta Digital
6694,880,4165.53,2025-12-05,Empréstimo
6695,81,3991.49,2025-04-13,Cartão
6696,146,1210.22,2025-12-28,Conta Digital
6697,30,1388.36,2025-06-20,Investimento
6698,367,939.56,2026-04-17,Seguro
6699,153,2765.78,2026-01-25,Empréstimo
6700,826,3345.83,2025-04-24,Cartão
6701,537,1830.12,2025-08-17,Conta Digital
6702,198,2778.96,2025-12-25,Seguro
6703,300,1724.26,2025-03-24,Seguro
6704,648,3787.86,2025-02-11,Conta Digital
6705,844,4546.11,2025-03-24,Conta Digital
6706,238,1634.41,2025-03-22,Investimento
6707,682,4511.35,2025-11-08,Seguro
6708,849,1800.25,2025-08-14,Investimento
6709,716,175.63,2026-03-04,Empréstimo
6710,486,948.66,2025-04-21,Investimento
6711,467,1014.99,2026-03-29,Seguro
6712,395,495.43,2025-05-24,Cartão
6713,684,1600.95,2026-05-03,Seguro
6714,987,2127.43,2025-06-20,Investimento
6715,264,4417.19,2025-06-27,Investimento
6716,30,2578.2,2026-06-23,Cartão
6717,524,4879.02,2026-03-29,Investimento
6718,164,90.3,2025-03-02,Investimento
6719,585,1185.53,2026-03-18,Empréstimo
6720,21,3954.7,2025-08-29,Conta Digital
6721,613,1693.42,2025-03-17,Investimento
6722,763,2480.48,2025-03-02,Seguro
6723,344,181.78,2025-12-04,Conta Digital
6724,842,2959.06,2025-05-27,Empréstimo
6725,937,3392.35,2026-03-05,Investimento
6726,234,3389.96,2025-04-13,Empréstimo
6727,976,3807.73,2025-10-15,Empréstimo
6728,848,3881.49,2025-02-09,Seguro
6729,515,1733.9,2025-04-03,Seguro
6730,666,778.22,2025-05-29,Seguro
6731,623,4083.23,2026-02-15,Seguro
6732,376,250.07,2025-05-29,Conta Digital
6733,180,3931.46,2025-09-01,Cartão
6734,253,1291.65,2026-04-28,Seguro
6735,786,1868.01,2026-01-23,Investimento
6736,190,3039.77,2025-03-07,Cartão
6737,736,1669.55,2025-01-25,Seguro
6738,644,1308.63,2025-03-29,Conta Digital
6739,872,3542.09,2025-11-03,Empréstimo
6740,447,4417.0,2026-01-17,Empréstimo
6741,938,3981.82,2025-02-09,Empréstimo
6742,681,4906.99,2026-05-11,Investimento
6743,122,3397.45,2025-04-20,Seguro
6744,17,2051.84,2025-04-28,Investimento
6745,620,650.01,2025-12-14,Cartão
6746,932,2270.53,2025-06-15,Conta Digital
6747,115,4212.43,2025-05-25,Conta Digital
6748,86,3723.32,2026-05-31,Investimento
6749,235,4104.08,2025-06-09,Empréstimo
6750,101,2976.65,2025-09-10,Investimento
6751,581,4501.47,2025-11-26,Investimento
6752,224,3403.4,2026-03-22,Investimento
6753,117,3868.92,2026-01-03,Empréstimo
6754,579,2578.95,2026-04-08,Investimento
6755,2,2221.51,2025-10-27,Seguro
6756,871,2982.39,2025-03-24,Seguro
6757,885,998.55,2025-09-18,Seguro
6758,326,274.57,2025-07-01,Cartão
6759,135,3885.05,2026-01-22,Conta Digital
6760,250,2811.1,2025-02-05,Empréstimo
6761,763,4701.86,2025-12-21,Cartão
6762,175,2980.34,2026-05-31,Investimento
6763,464,3810.94,2025-02-18,Empréstimo
6764,665,3899.97,2025-10-06,Cartão
6765,620,3908.74,2025-07-30,Seguro
6766,418,3430.52,2026-04-16,Seguro
6767,305,3134.66,2025-05-30,Empréstimo
6768,808,2131.34,2026-06-02,Cartão
6769,46,396.07,2025-09-07,Conta Digital
6770,681,678.17,2025-06-26,Cartão
6771,50,4359.31,2025-11-18,Cartão
6772,250,1237.94,2026-01-20,Cartão
6773,103,2736.55,2025-06-13,Empréstimo
6774,3,510.73,2025-06-23,Seguro
6775,816,1195.51,2025-02-02,Conta Digital
6776,758,1000.99,2025-03-20,Investimento
6777,536,625.36,2026-02-25,Empréstimo
6778,426,4208.66,2025-09-01,Conta Digital
6779,579,3390.15,2025-03-30,Investimento
6780,252,3696.63,2025-01-13,Investimento
6781,768,2561.2,2025-11-10,Investimento
6782,439,2421.07,2025-02-17,Cartão
6783,24,1780.87,2025-03-24,Seguro
6784,716,3592.01,2025-02-21,Investimento
6785,936,64.0,2025-04-27,Investimento
6786,248,1359.59,2026-01-09,Cartão
6787,814,3277.97,2025-11-25,Cartão
6788,185,1099.12,2025-01-07,Conta Digital
6789,381,423.02,2025-04-23,Conta Digital
6790,772,420.91,2025-09-29,Seguro
6791,371,1312.52,2026-01-08,Investimento
6792,621,2373.6,2026-02-09,Seguro
6793,347,1959.64,2025-04-28,Conta Digital
6794,191,2278.53,2026-05-26,Cartão
6795,242,2207.17,2025-04-30,Conta Digital
6796,513,2088.06,2025-05-25,Investimento
6797,247,2931.58,2026-02-15,Cartão
6798,138,3716.08,2026-01-26,Investimento
6799,557,1109.42,2025-01-26,Seguro
6800,373,2482.21,2026-04-15,Cartão
6801,201,2731.46,2026-06-22,Investimento
6802,766,1446.75,2025-02-17,Empréstimo
6803,747,716.15,2025-10-23,Investimento
6804,985,362.86,2025-11-01,Investimento
6805,908,1918.69,2026-05-22,Investimento
6806,210,3643.06,2025-01-01,Seguro
6807,975,3406.28,2025-03-15,Investimento
6808,427,3900.09,2025-11-02,Empréstimo
6809,642,3361.29,2026-01-19,Empréstimo
6810,303,2566.57,2025-04-26,Conta Digital
6811,407,4951.94,2026-03-08,Empréstimo
6812,909,4616.95,2025-09-26,Investimento
6813,28,4211.76,2026-02-02,Seguro
6814,387,2702.47,2026-02-01,Conta Digital
6815,523,4513.92,2025-01-23,Empréstimo
6816,387,2765.01,2025-08-25,Cartão
6817,29,1405.95,2025-08-14,Investimento
6818,700,3024.69,2025-08-22,Investimento
6819,747,1150.53,2025-03-22,Seguro
6820,591,4878.14,2025-05-29,Conta Digital
6821,117,3313.38,2025-06-21,Investimento
6822,958,307.1,2025-12-04,Conta Digital
6823,229,1415.19,2025-02-14,Seguro
6824,52,1898.06,2025-05-29,Conta Digital
6825,97,428.14,2026-04-08,Empréstimo
6826,132,2577.54,2025-10-15,Investimento
6827,128,2602.6,2025-01-21,Cartão
6828,550,588.78,2026-02-15,Cartão
6829,869,4140.37,2025-12-09,Investimento
6830,539,3071.85,2026-06-18,Seguro
6831,853,2891.22,2025-10-19,Conta Digital
6832,630,2255.0,2025-02-28,Seguro
6833,166,4650.7,2025-05-19,Cartão
6834,503,638.71,2025-10-13,Conta Digital
6835,875,2057.91,2025-12-10,Investimento
6836,365,2593.58,2025-04-08,Conta Digital
6837,635,2682.0,2025-04-15,Cartão
6838,444,403.31,2025-08-05,Seguro
6839,417,4310.62,2025-04-07,Investimento
6840,205,4148.87,2025-06-22,Conta Digital
6841,473,4905.73,2026-01-11,Seguro
6842,460,4093.52,2026-03-01,Cartão
6843,429,2991.48,2026-02-25,Empréstimo
6844,500,4571.0,2026-06-04,Cartão
6845,91,2878.31,2025-08-05,Conta Digital
6846,874,3454.91,2025-02-24,Investimento
6847,544,4890.59,2025-06-20,Cartão
6848,117,3822.78,2025-01-14,Investimento
6849,79,2141.57,2026-05-21,Seguro
6850,194,3980.82,2025-06-25,Cartão
6851,399,1124.58,2025-07-19,Investimento
6852,944,620.26,2025-09-05,Cartão
6853,482,3077.32,2026-06-24,Seguro
6854,275,2900.41,2025-02-16,Seguro
6855,706,3018.22,2025-02-27,Empréstimo
6856,488,3369.33,2026-01-01,Seguro
6857,381,2589.12,2025-12-07,Conta Digital
6858,231,1721.9,2026-03-08,Empréstimo
6859,697,2996.56,2025-05-07,Empréstimo
6860,494,4256.04,2025-08-12,Conta Digital
6861,648,787.55,2025-11-26,Seguro
6862,109,2200.97,2025-10-06,Cartão
6863,854,3008.99,2025-07-08,Seguro
6864,572,4405.31,2025-03-10,Seguro
6865,853,2477.78,2026-03-08,Empréstimo
6866,927,4676.59,2025-07-06,Empréstimo
6867,416,4059.27,2025-05-05,Conta Digital
6868,405,1181.69,2025-09-25,Seguro
6869,265,506.39,2025-08-01,Conta Digital
6870,258,1605.33,2025-04-07,Seguro
6871,399,1103.79,2025-02-23,Conta Digital
6872,249,63.21,2026-04-27,Conta Digital
6873,410,2616.16,2025-12-12,Conta Digital
6874,48,3260.05,2026-03-15,Seguro
6875,372,4412.01,2026-04-21,Empréstimo
6876,645,1402.27,2025-02-02,Conta Digital
6877,768,3064.17,2025-06-30,Cartão
6878,472,2427.61,2025-07-12,Seguro
6879,667,4729.63,2025-04-06,Investimento
6880,411,2550.95,2025-03-10,Empréstimo
6881,221,4815.7,2026-04-27,Empréstimo
6882,957,2155.39,2025-01-30,Investimento
6883,710,697.71,2026-05-06,Empréstimo
6884,724,1482.8,2025-01-12,Empréstimo
6885,313,680.37,2025-06-25,Empréstimo
6886,753,4257.9,2025-10-04,Cartão
6887,705,3091.31,2025-08-24,Cartão
6888,422,3375.07,2025-09-09,Empréstimo
6889,752,1188.75,2025-11-17,Seguro
6890,924,91.79,2025-04-13,Seguro
6891,298,1356.91,2025-10-31,Conta Digital
6892,894,4267.97,2025-06-09,Cartão
6893,162,3471.77,2025-09-08,Seguro
6894,8,3494.58,2025-11-12,Investimento
6895,422,1768.17,2025-04-04,Cartão
6896,685,3684.48,2026-03-13,Cartão
6897,345,2094.31,2025-10-08,Cartão
6898,628,4017.48,2025-10-19,Cartão
6899,317,2485.06,2025-07-17,Conta Digital
6900,553,3107.81,2025-03-08,Empréstimo
6901,479,213.88,2025-11-15,Empréstimo
6902,308,4197.08,2025-04-06,Conta Digital
6903,58,2552.68,2025-07-03,Investimento
6904,881,398.94,2025-03-14,Cartão
6905,659,1014.18,2026-01-28,Seguro
6906,632,1350.5,2025-06-29,Cartão
6907,650,4784.91,2025-09-05,Investimento
6908,392,3561.4,2026-03-20,Conta Digital
6909,680,4683.98,2026-03-10,Conta Digital
6910,178,3881.33,2025-12-22,Empréstimo
6911,238,2695.55,2025-04-06,Conta Digital
6912,257,482.47,2025-03-08,Conta Digital
6913,802,3777.38,2025-01-17,Conta Digital
6914,813,1167.87,2025-11-09,Empréstimo
6915,288,3275.45,2025-06-02,Seguro
6916,3,1905.16,2025-07-01,Conta Digital
6917,763,955.35,2026-02-24,Empréstimo
6918,207,4033.65,2026-06-14,Conta Digital
6919,620,1165.76,2025-09-01,Seguro
6920,214,2373.75,2025-04-15,Conta Digital
6921,391,2192.18,2025-09-18,Cartão
6922,520,2184.6,2026-01-06,Seguro
6923,180,1435.71,2025-06-30,Investimento
6924,967,3108.71,2025-05-17,Conta Digital
6925,338,1730.76,2026-04-06,Seguro
6926,210,1713.33,2025-01-23,Conta Digital
6927,883,1750.03,2026-06-20,Conta Digital
6928,383,3051.72,2026-05-07,Cartão
6929,255,2855.2,2026-03-09,Seguro
6930,335,1063.46,2025-04-09,Investimento
6931,415,1654.12,2025-09-22,Investimento
6932,128,4016.79,2026-06-20,Empréstimo
6933,5,207.43,2025-12-15,Seguro
6934,140,2761.38,2026-04-12,Empréstimo
6935,957,1388.36,2025-10-19,Conta Digital
6936,661,2021.79,2026-01-22,Conta Digital
6937,986,2179.52,2026-04-06,Conta Digital
6938,552,3064.23,2025-09-22,Investimento
6939,17,2054.74,2025-04-20,Investimento
6940,718,4269.7,2025-01-23,Investimento
6941,599,276.42,2025-09-25,Conta Digital
6942,451,4542.76,2025-03-24,Cartão
6943,987,3798.41,2026-06-21,Seguro
6944,816,4757.96,2026-04-04,Cartão
6945,345,1973.1,2026-01-03,Investimento
6946,443,3644.92,2025-01-01,Seguro
6947,79,2723.24,2026-06-02,Investimento
6948,967,119.61,2025-04-09,Investimento
